"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","entries_diff_abs","entries_diff_inz","entries_diff_pct","prct_diff","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_phase3","timeframe_28d","timeframe_14d"
"female","CHFL",202024,1,738,0.25,25,4356702,0.02,16.94,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-24",1,0.02,NA,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202024,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-24",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202025,0,989,0,0,4288078,0,23.06,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-25",-3,-0.07,-100,-75,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202025,2,740,1,100,4356702,0.05,16.99,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-25",1,0.03,100,75,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202025,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-25",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202026,1,990,1,100,4288078,0.02,23.09,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-26",1,0.02,NA,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202026,0,740,0,0,4356702,0,16.99,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-26",-2,-0.05,-100,-100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202026,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-26",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202027,1,991,0.5,50,4288078,0.02,23.11,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-27",0,0,0,-50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202027,1,741,0.5,50,4356702,0.02,17.01,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-27",1,0.02,NA,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202027,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-27",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202028,1,992,0.5,50,4288078,0.02,23.13,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-28",0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202028,1,742,0.5,50,4356702,0.02,17.03,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-28",0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202028,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-28",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202029,4,996,1,100,4288078,0.09,23.23,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-29",3,0.07,300,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202029,0,742,0,0,4356702,0,17.03,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-29",-1,-0.02,-100,-50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202029,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-29",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202030,4,1000,0.8,80,4288078,0.09,23.32,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-30",0,0,0,-20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202030,1,743,0.2,20,4356702,0.02,17.05,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-30",1,0.02,NA,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202030,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-30",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202031,4,1004,0.8,80,4288078,0.09,23.41,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-31",0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202031,1,744,0.2,20,4356702,0.02,17.08,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-31",0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202031,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-31",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202032,3,1007,0.6,60,4288078,0.07,23.48,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-32",-1,-0.02,-25,-20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202032,2,746,0.4,40,4356702,0.05,17.12,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-32",1,0.03,100,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202032,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-32",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202033,4,1011,0.8,80,4288078,0.09,23.58,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-33",1,0.02,33.3,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202033,1,747,0.2,20,4356702,0.02,17.15,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-33",-1,-0.03,-50,-20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202033,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-33",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202034,2,1013,0.4,40,4288078,0.05,23.62,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-34",-2,-0.04,-50,-40,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202034,3,750,0.6,60,4356702,0.07,17.21,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-34",2,0.05,200,40,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202034,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-34",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202035,2,1015,0.5,50,4288078,0.05,23.67,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-35",0,0,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202035,2,752,0.5,50,4356702,0.05,17.26,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-35",-1,-0.02,-33.3,-10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202035,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-35",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202036,6,1021,0.462,46.2,4288078,0.14,23.81,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-36",4,0.09,200,-3.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202036,7,759,0.538,53.8,4356702,0.16,17.42,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-36",5,0.11,250,3.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202036,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-36",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202037,12,1033,0.667,66.7,4288078,0.28,24.09,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-37",6,0.14,100,20.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CHFL",202037,6,765,0.333,33.3,4356702,0.14,17.56,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-37",-1,-0.02,-14.3,-20.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202037,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CHFL",202038,6,1039,0.4,40,4288078,0.14,24.23,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2020-38",-6,-0.14,-50,-26.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
