"";"geoRegion";"date";"median_R_mean";"median_R_highHPD";"median_R_lowHPD";"timeframe_14d";"timeframe_28d";"timeframe_phase2";"timeframe_phase2b";"timeframe_all";"type";"version";"median_R_mean_mean7d"
"6510";"grR Northwestern Switzerland";2020-11-04;0,99;1,11;0,87;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,04
"6511";"grR Northwestern Switzerland";2020-11-05;0,96;1,08;0,84;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,03
"6512";"grR Northwestern Switzerland";2020-11-06;0,95;1,06;0,83;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,02
"6513";"grR Northwestern Switzerland";2020-11-07;0,95;1,06;0,83;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1
"6514";"grR Northwestern Switzerland";2020-11-08;0,95;1,07;0,84;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,98
"6515";"grR Northwestern Switzerland";2020-11-09;0,96;1,08;0,85;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,97
"6516";"grR Northwestern Switzerland";2020-11-10;0,97;1,08;0,85;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,96
"6517";"grR Northwestern Switzerland";2020-11-11;0,97;1,09;0,85;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,96
"6518";"grR Northwestern Switzerland";2020-11-12;0,98;1,1;0,86;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,96
"6519";"grR Northwestern Switzerland";2020-11-13;0,99;1,12;0,86;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,97
"6520";"grR Northwestern Switzerland";2020-11-14;1;1,13;0,88;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,97
"6521";"grR Northwestern Switzerland";2020-11-15;1,01;1,14;0,88;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,98
"6522";"grR Northwestern Switzerland";2020-11-16;1,02;1,15;0,88;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,99
"6523";"grR Northwestern Switzerland";2020-11-17;1,01;1,14;0,87;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1
"6524";"grR Northwestern Switzerland";2020-11-18;0,99;1,13;0,85;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1
"6525";"grR Northwestern Switzerland";2020-11-19;0,98;1,12;0,84;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1
"6526";"grR Northwestern Switzerland";2020-11-20;0,98;1,12;0,85;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1
"6527";"grR Northwestern Switzerland";2020-11-21;0,99;1,12;0,86;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1
"6528";"grR Northwestern Switzerland";2020-11-22;1;1,13;0,87;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1
"6529";"grR Northwestern Switzerland";2020-11-23;1,01;1,15;0,88;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,99
"6530";"grR Northwestern Switzerland";2020-11-24;1,02;1,16;0,89;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1
"6531";"grR Northwestern Switzerland";2020-11-25;1,04;1,18;0,9;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1
"6532";"grR Northwestern Switzerland";2020-11-26;1,06;1,2;0,92;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,01
"6533";"grR Northwestern Switzerland";2020-11-27;1,09;1,23;0,95;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,03
"6534";"grR Northwestern Switzerland";2020-11-28;1,12;1,27;0,98;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,05
"6535";"grR Northwestern Switzerland";2020-11-29;1,14;1,29;0,99;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,07
"6536";"grR Northwestern Switzerland";2020-11-30;1,14;1,29;0,99;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,09
"6537";"grR Northwestern Switzerland";2020-12-01;1,12;1,28;0,97;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,1
"6538";"grR Northwestern Switzerland";2020-12-02;1,1;1,24;0,95;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,11
"6539";"grR Northwestern Switzerland";2020-12-03;1,07;1,21;0,92;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,11
"6540";"grR Northwestern Switzerland";2020-12-04;1,05;1,19;0,9;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,11
"6541";"grR Northwestern Switzerland";2020-12-05;1,03;1,17;0,89;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,09
"6542";"grR Northwestern Switzerland";2020-12-06;1,02;1,15;0,89;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,08
"6543";"grR Northwestern Switzerland";2020-12-07;1,01;1,14;0,88;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,06
"6544";"grR Northwestern Switzerland";2020-12-08;1;1,12;0,88;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,04
"6545";"grR Northwestern Switzerland";2020-12-09;0,98;1,1;0,87;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,02
"6546";"grR Northwestern Switzerland";2020-12-10;0,97;1,09;0,86;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,01
"6547";"grR Northwestern Switzerland";2020-12-11;0,97;1,08;0,85;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1
"6548";"grR Northwestern Switzerland";2020-12-12;0,96;1,08;0,84;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,99
"6549";"grR Northwestern Switzerland";2020-12-13;0,95;1,08;0,82;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,98
"6550";"grR Northwestern Switzerland";2020-12-14;0,94;1,07;0,8;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,97
"6551";"grR Northwestern Switzerland";2020-12-15;0,91;1,05;0,78;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,95
"6552";"grR Northwestern Switzerland";2020-12-16;0,89;1,02;0,76;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,94
"6553";"grR Northwestern Switzerland";2020-12-17;0,88;1;0,75;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,93
"6554";"grR Northwestern Switzerland";2020-12-18;0,87;0,99;0,76;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,91
"6555";"grR Northwestern Switzerland";2020-12-19;0,88;0,99;0,77;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,9
"6556";"grR Northwestern Switzerland";2020-12-20;0,89;0,99;0,78;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,89
"6557";"grR Northwestern Switzerland";2020-12-21;0,89;1,01;0,77;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,89
"6558";"grR Northwestern Switzerland";2020-12-22;0,88;1,01;0,76;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,88
"6559";"grR Northwestern Switzerland";2020-12-23;0,87;1;0,74;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,88
"6560";"grR Northwestern Switzerland";2020-12-24;0,87;1;0,74;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,88
"6561";"grR Northwestern Switzerland";2020-12-25;0,88;1,01;0,75;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,88
"6562";"grR Northwestern Switzerland";2020-12-26;0,89;1,02;0,76;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,88
"6563";"grR Northwestern Switzerland";2020-12-27;0,89;1,02;0,77;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,88
"6564";"grR Northwestern Switzerland";2020-12-28;0,89;1,01;0,77;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,88
"6565";"grR Northwestern Switzerland";2020-12-29;0,87;0,98;0,75;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,88
"6566";"grR Northwestern Switzerland";2020-12-30;0,85;0,95;0,74;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,88
"6567";"grR Northwestern Switzerland";2020-12-31;0,83;0,94;0,72;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,87
"6568";"grR Northwestern Switzerland";2021-01-01;0,83;0,94;0,71;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,86
"6569";"grR Northwestern Switzerland";2021-01-02;0,83;0,95;0,7;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,86
"6570";"grR Northwestern Switzerland";2021-01-03;0,83;0,96;0,69;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,85
"6571";"grR Northwestern Switzerland";2021-01-04;0,82;0,96;0,68;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,84
"6572";"grR Northwestern Switzerland";2021-01-05;0,81;0,95;0,66;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,83
"6573";"grR Northwestern Switzerland";2021-01-06;0,8;0,94;0,65;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,82
"6574";"grR Northwestern Switzerland";2021-01-07;0,8;0,94;0,65;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,82
"6575";"grR Northwestern Switzerland";2021-01-08;0,81;0,95;0,67;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,81
"6576";"grR Northwestern Switzerland";2021-01-09;0,84;0,97;0,7;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,82
"6577";"grR Northwestern Switzerland";2021-01-10;0,86;0,99;0,73;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,82
"6578";"grR Northwestern Switzerland";2021-01-11;0,88;1,01;0,76;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,83
"6579";"grR Northwestern Switzerland";2021-01-12;0,89;1,02;0,77;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,84
"6580";"grR Northwestern Switzerland";2021-01-13;0,9;1,03;0,77;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,85
"6581";"grR Northwestern Switzerland";2021-01-14;0,91;1,05;0,77;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,87
"6582";"grR Northwestern Switzerland";2021-01-15;0,92;1,07;0,78;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,89
"6583";"grR Northwestern Switzerland";2021-01-16;0,94;1,09;0,79;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,9
"6584";"grR Northwestern Switzerland";2021-01-17;0,95;1,1;0,79;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,91
"6585";"grR Northwestern Switzerland";2021-01-18;0,94;1,1;0,79;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,92
"6586";"grR Northwestern Switzerland";2021-01-19;0,93;1,08;0,77;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,93
"6587";"grR Northwestern Switzerland";2021-01-20;0,9;1,05;0,75;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,93
"6588";"grR Northwestern Switzerland";2021-01-21;0,87;1,01;0,72;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,92
"6589";"grR Northwestern Switzerland";2021-01-22;0,85;0,99;0,71;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,91
"6590";"grR Northwestern Switzerland";2021-01-23;0,84;0,97;0,7;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,9
"6591";"grR Northwestern Switzerland";2021-01-24;0,84;0,97;0,71;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,88
"6592";"grR Northwestern Switzerland";2021-01-25;0,84;0,98;0,71;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,87
"6593";"grR Northwestern Switzerland";2021-01-26;0,85;0,98;0,72;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,86
"6594";"grR Northwestern Switzerland";2021-01-27;0,85;0,97;0,72;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,85
"6595";"grR Northwestern Switzerland";2021-01-28;0,86;0,98;0,73;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,85
"6596";"grR Northwestern Switzerland";2021-01-29;0,88;1;0,75;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,85
"6597";"grR Northwestern Switzerland";2021-01-30;0,9;1,02;0,77;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,86
"6598";"grR Northwestern Switzerland";2021-01-31;0,91;1,04;0,78;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,87
"6599";"grR Northwestern Switzerland";2021-02-01;0,91;1,04;0,77;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,88
"6600";"grR Northwestern Switzerland";2021-02-02;0,89;1,02;0,76;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,89
"6601";"grR Northwestern Switzerland";2021-02-03;0,86;0,99;0,73;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,89
"6602";"grR Northwestern Switzerland";2021-02-04;0,83;0,96;0,71;FALSE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,88
"6603";"grR Northwestern Switzerland";2021-02-05;0,81;0,94;0,68;FALSE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,87
"6604";"grR Northwestern Switzerland";2021-02-06;0,8;0,93;0,67;FALSE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,86
"6605";"grR Northwestern Switzerland";2021-02-07;0,8;0,93;0,67;FALSE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,84
"6606";"grR Northwestern Switzerland";2021-02-08;0,81;0,95;0,67;FALSE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,83
"6607";"grR Northwestern Switzerland";2021-02-09;0,83;0,96;0,69;FALSE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,82
"6608";"grR Northwestern Switzerland";2021-02-10;0,85;0,99;0,72;FALSE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,82
"6609";"grR Northwestern Switzerland";2021-02-11;0,89;1,02;0,76;FALSE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,83
"6610";"grR Northwestern Switzerland";2021-02-12;0,94;1,07;0,81;FALSE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,85
"6611";"grR Northwestern Switzerland";2021-02-13;0,99;1,13;0,84;FALSE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,87
"6612";"grR Northwestern Switzerland";2021-02-14;1,03;1,2;0,87;FALSE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,91
"6613";"grR Northwestern Switzerland";2021-02-15;1,07;1,26;0,88;FALSE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,94
"6614";"grR Northwestern Switzerland";2021-02-16;1,1;1,3;0,89;FALSE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";0,98
"6615";"grR Northwestern Switzerland";2021-02-17;1,11;1,33;0,9;FALSE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,02
"6616";"grR Northwestern Switzerland";2021-02-18;1,12;1,34;0,9;TRUE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,05
"6617";"grR Northwestern Switzerland";2021-02-19;1,13;1,35;0,91;TRUE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,08
"6618";"grR Northwestern Switzerland";2021-02-20;NA;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6619";"grR Northwestern Switzerland";2021-02-21;NA;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6620";"grR Northwestern Switzerland";2021-02-22;NA;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6621";"grR Northwestern Switzerland";2021-02-23;NA;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6622";"grR Northwestern Switzerland";2021-02-24;NA;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6623";"grR Northwestern Switzerland";2021-02-25;NA;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6624";"grR Northwestern Switzerland";2021-02-26;NA;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6625";"grR Northwestern Switzerland";2021-02-27;NA;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6626";"grR Northwestern Switzerland";2021-02-28;NA;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6627";"grR Northwestern Switzerland";2021-03-01;NA;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6628";"grR Northwestern Switzerland";2021-03-02;NA;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6629";"grR Northwestern Switzerland";2021-03-03;NA;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6630";"grR Northwestern Switzerland";2021-03-04;NA;NA;NA;FALSE;FALSE;TRUE;TRUE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6631";"grR Ticino";2020-02-09;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6632";"grR Ticino";2020-02-10;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6633";"grR Ticino";2020-02-11;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6634";"grR Ticino";2020-02-12;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6635";"grR Ticino";2020-02-13;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6636";"grR Ticino";2020-02-14;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6637";"grR Ticino";2020-02-15;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6638";"grR Ticino";2020-02-16;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6639";"grR Ticino";2020-02-17;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6640";"grR Ticino";2020-02-18;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6641";"grR Ticino";2020-02-19;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6642";"grR Ticino";2020-02-20;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6643";"grR Ticino";2020-02-21;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6644";"grR Ticino";2020-02-22;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6645";"grR Ticino";2020-02-23;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6646";"grR Ticino";2020-02-24;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6647";"grR Ticino";2020-02-25;4,57;6,21;3,17;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6648";"grR Ticino";2020-02-26;3,91;5,13;2,85;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6649";"grR Ticino";2020-02-27;3,44;4,39;2,61;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6650";"grR Ticino";2020-02-28;3,11;3,87;2,44;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6651";"grR Ticino";2020-02-29;2,83;3,45;2,27;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6652";"grR Ticino";2020-03-01;2,6;3,11;2,13;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";NA
"6653";"grR Ticino";2020-03-02;2,41;2,85;2,01;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";3,27
"6654";"grR Ticino";2020-03-03;2,28;2,66;1,93;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,94
"6655";"grR Ticino";2020-03-04;2,19;2,52;1,87;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,69
"6656";"grR Ticino";2020-03-05;2,09;2,39;1,81;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,5
"6657";"grR Ticino";2020-03-06;1,98;2,24;1,73;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,34
"6658";"grR Ticino";2020-03-07;1,86;2,1;1,64;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,2
"6659";"grR Ticino";2020-03-08;1,74;1,95;1,54;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";2,08
"6660";"grR Ticino";2020-03-09;1,61;1,8;1,44;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,96
"6661";"grR Ticino";2020-03-10;1,5;1,67;1,34;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,85
"6662";"grR Ticino";2020-03-11;1,41;1,56;1,26;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,74
"6663";"grR Ticino";2020-03-12;1,34;1,48;1,2;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,63
"6664";"grR Ticino";2020-03-13;1,28;1,42;1,15;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,53
"6665";"grR Ticino";2020-03-14;1,23;1,37;1,1;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,44
"6666";"grR Ticino";2020-03-15;1,18;1,32;1,05;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,36
"6667";"grR Ticino";2020-03-16;1,12;1,25;0,99;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,29
"6668";"grR Ticino";2020-03-17;1,06;1,19;0,93;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,23
"6669";"grR Ticino";2020-03-18;1;1,13;0,87;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,17
"6670";"grR Ticino";2020-03-19;0,95;1,07;0,82;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,12
"6671";"grR Ticino";2020-03-20;0,9;1,02;0,77;FALSE;FALSE;FALSE;FALSE;TRUE;"COVID19Re";"2021-03-04_07-48-51";1,06
